Date,000001.SS SSE Composite Index (China),000300.SS CSI 300 (China),^HSI Hang Seng Index (Hong Kong),^BSESN BSE Sensex (India),^NSEI Nifty 50 (India),^NSEBANK NSE Bank Index (India),KSE Karachi 100 (Pakistan),^JKSE Jakarta Composite Index (Indonesia),VNI VN Index (Vietnam),^KS11 KOSPI (South Korea),^N225 Nikkei 225 (Japan),^SET.BK SET Index (Thailand),^TA125.TA TA-125 (Israel),ADX Abu Dhabi Securities Exchange (Abu Dhabi),^FTSE FTSE 100 (United Kingdom),^FTMC FTSE 250 (United Kingdom),^AEX AEX (Netherlands),^ATX ATX (Austria),^BFX BEL 20 (Belgium),^FCHI CAC 40 (France),^GDAXI DAX (Germany),^ISEQ ISEQ 20 (Ireland),^IBEX IBEX 35 (Spain),^OMX OMX Stockholm 30 (Sweden),^OMXC20 OMX Copenhagen 20 (Denmark),^OMXH25 OMX Helsinki 25 (Finland),^SSMI SMI (Switzerland),^NYA NYSE Composite (United States),^IXIC NASDAQ Composite (United States),^GSPC S&P 500 (United States),^RUT Russell 2000 (United States),^GSPTSE S&P/TSX Composite Index (Canada),^TSX60 S&P/TSX 60 Index (Canada),^MXX S&P/BMV IPC (Mexico),^BVSP Bovespa Index (Brazil),^MERV MERVAL (Argentina),FTWICOLL FTSE Colombia (Colombia),^IPSA IPSA (Chile),IBX50 Bovespa Brazil 50 (Brazil),^EGX30 EGX 30 (Egypt),JALSH FTSE/JSE All Share (South Africa),JTOPI South Africa Top 40 (South Africa),MASI MASI (Morocco),^AXJO S&P/ASX 200 (Australia),CBA.AX Commonwealth Bank of Australia (Australia),BHP.AX BHP Group (Australia),CSL.AX CSL Limited (Australia),WBC.AX Westpac Banking Corporation (Australia),NZ50 NZX 50 (New Zealand),NZCI NZX All (New Zealand)
12/01/06,2102.05,1729.22,18690.82,13844.78,3997.6,6330.75,10388.19,1734.75,631.29,1434.36,16321.78,741.38,,,6021.5,10698.9,473.32,4145.89,4114.52,5254.05,6241.13,8625.81,13660.6,1059.84,421.11,2764.32,8420.33,8949.1,2413.21,1396.7,781.17,12754.75,733.29,,41327,1929.46,2843.16,2561.7,5970.35,,24070.92,21855.8,9204.53,5427.9,46.87,20.06,19.21,23.63,3854.41,1093.64
12/04/06,2161.65,1780.74,18702.73,13874.33,4001,6294.1,10417.39,1731.23,640.65,1426.46,16303.59,742.45,932.9,2937.84,6050.4,10751.9,473.75,4204,4144.39,5296.08,6295.23,8691.93,13846.4,1074.67,425.84,2769.11,8479.39,9019,2448.39,1409.1,795.85,12848.67,739.16,25207.48,42654,1957.73,2881.97,2569.47,6145,6537.12,24073.2,21861.53,9225.56,5424.9,46.79,20.11,19.02,23.49,3835.04,1087.14
12/05/06,2173.28,1794.23,18944.19,13937.65,4015.75,6235.15,10550.78,1776.76,644.6,1420.59,16265.76,,939.39,2936.4,6086.4,10834.1,477.64,4217.83,4174.85,5359.69,6372.8,8737.78,14032.5,1089.62,429.86,2811.29,8452.07,9064.9,2452.38,1414.8,797.42,12895.9,742.19,25593.92,43157,1977.16,2903.66,2589.17,6223.82,6482.61,24191.44,21978.12,9254.52,5426.5,46.5,20.35,19.3,23.26,3849.06,1091.8
12/06/06,2156.6,1779.41,19026.36,13949,4015.95,6213.85,10677.99,1784.43,655.13,1413.73,16371.28,746.16,934.93,2976.22,6090.3,10860.2,476.44,4256.49,4179.01,5350.62,6369.51,8884.03,14007.1,1086.48,429.01,,8509.87,9047.8,2445.86,1412.9,795.94,12889.84,742.16,25615.85,43096,1976.12,2901.24,2583.39,6223.3,6637.31,23946.47,21725.19,9316.92,5466.7,46.4,20.66,19.18,23.43,3855.02,1091.73
12/07/06,2156.75,1775.71,18842.99,13972.03,4015.35,6259.5,10642.68,1782.12,677.14,1410.3,16473.36,745.54,941.9,3017.97,6131.5,10891.3,476.9,4308.5,4224.69,5379.21,6413.03,8926.91,14062.8,1096.19,429.42,2838.22,8570.91,9042,2427.69,1407.3,792.29,12915.72,743.07,25639.31,42909,1969.55,2905.13,2585.48,6190.59,6663.33,23856.59,21635.46,9495.48,5465.2,46.86,20.42,19.33,23.58,3853.47,1088.93
12/08/06,2093.64,1711.58,18739.99,13799.49,3962,6234.55,10561.97,1775.29,696.12,1390.43,16417.82,740.94,,,6152.4,10944,476.53,,4255.06,5384.16,6427.41,8917.15,14076.6,1095.93,429.13,2826.09,8540.87,9042.2,2437.36,1409.8,792.56,12899.58,741.73,25756.81,42978,,2905.13,,6201.66,,23760.59,21541.04,9735.85,5425.8,46.65,20.08,19.2,23.38,3888.72,1100.72
12/11/06,2180.5,1789.92,18924.66,13399.43,3849.5,5790.6,10584.48,1759.67,723.84,1390.73,16527.99,,944.48,3042.07,6159.8,10988.6,479.69,4296.33,4280.82,5427.56,6469.42,8938.14,14209.6,1111.59,432.45,2843.55,8594.04,9064.7,2442.86,1413,793.07,12878.18,740.58,25828.48,43297,1972.73,2904.01,2605.54,6238.65,6691.88,23703.51,21485.5,9836.59,5469.7,47.3,20.07,19.25,23.62,3887.35,1100.13
12/12/06,2218.95,1802.79,18907.17,12995.02,3716.9,5536.3,10645.58,1754.58,716.64,1376.98,16637.78,738.25,942.15,3038.3,6156.4,10931.9,482.66,4297.53,4290.27,5426.82,6476.17,8964.09,14200.2,1130.03,434.94,2867.47,8670.07,9059.3,2431.6,1411.6,788.41,12858.48,740.73,,43018,1971.95,2907.25,2599.36,6197.41,6738.94,23555.11,21339.92,9909.81,5473.6,47.03,19.84,19.38,23.59,3928.11,1112.06
13/12/06,2223.45,1803.86,18718.19,13181.34,3765.2,5720.35,10588.56,1753.8,740.57,1383.28,16692.93,734.98,942.81,3031.53,6192.5,10980.5,488.79,4358.32,4305.5,5475.85,6520.77,8956.4,14327.5,1128.69,434.37,2876.21,8678.54,9082.1,2432.41,1413.2,788.75,12910.32,743.58,25690.39,43285,2032.74,2917.87,2627.72,6229.04,6748.95,23711.17,21493.83,10132.61,5488.2,47.14,19.66,20.91,23.6,3945.98,1117.01
14/12/06,2249.11,1836.14,18919.4,13487.16,3843.05,5849.75,10604.43,1767.8,757.17,1418.38,16829.2,732.4,942.93,3031.85,6228,11049.1,493.94,4375.52,4330.26,5509.58,6552.58,9090.83,14351.9,1128.93,439.66,2876.61,8776.64,9147.2,2453.85,1425.5,794.22,13021.77,749.51,25863.39,43755,2033.21,2981.69,2644.05,6297.8,6747.37,23965.91,21729.73,9903.26,5573.1,47.84,20.03,22,23.75,3967.84,1124.09
15/12/06,2273.91,1867.64,19110.65,13614.52,3888.65,5958.2,10551.87,1792.16,775.56,1421.87,16914.31,736.29,,,6260,11086,495.11,4437.02,4347.04,5541.62,6588.83,9222.3,14387.6,1139.05,439.39,2899.11,8786.89,9140.4,2457.2,1427.1,792.71,12866.27,739.52,25757.68,43596,2049.65,3021.04,2668.17,6298.97,,24149.06,21916.45,9710.62,5575.4,47.82,20.13,21.33,23.53,3992.57,1131.38
18/12/06,2332.43,1916.11,19192.91,13731.09,3928.75,6012.05,10341.4,1787.62,779.57,1433.23,16962.11,730.55,948.77,3023.74,6247.4,11087.7,494.38,4454.86,4359.8,5530.32,6597.25,9217.71,14317.5,1138.82,440.67,2911.34,8824.31,9105,2435.57,1422.5,782.02,12785.2,734.43,25857.44,43509,2040.56,3051.8,2679.58,6272.58,6890.84,24137.27,21878.36,9653.25,5591.5,48.03,19.86,21.76,23.59,3991.89,1132.79
19/12/06,2364.18,1921.44,18964.55,13382.01,3832,5867.45,10055.65,1736.67,799.31,1427.76,16776.88,622.14,941.97,3025.57,6203.9,11055.3,493.43,4399.75,4339.63,5484.76,6553.51,9212.49,14176.8,1126.55,436,2878.81,8763.08,9139.4,2429.55,1425.5,782.1,12781.54,734.32,25621.5,43590,2043.09,3059.06,2677.43,6278.42,6829.17,24118.23,21857.11,9482.36,5559.7,47.66,19.58,21.56,23.59,3980.5,1130.84
